datetime, temp, humidity, pressure, pitch, roll, yaw, accel_x, accel_y, accel_z,
17:44:17, 55.61344, 29.00203, 29.58046, 357.34093, 12.962, 133.21755, 0.04316, 0.21924, 0.93823,
17:44:17, 55.65004, 30.93964, 29.5807, 357.34381, 12.96553, 133.28941, 0.04413, 0.21778, 0.93628,
17:44:18, 55.55855, 31.08648, 29.58119, 357.32609, 12.93965, 133.29406, 0.04267, 0.21657, 0.93653,
17:44:19, 55.52196, 30.87899, 29.58086, 357.36879, 12.94544, 133.25516, 0.04219, 0.21778, 0.9358,
17:44:20, 55.48536, 30.75769, 29.58059, 357.36479, 12.89444, 133.31793, 0.04291, 0.21803, 0.93531,
17:44:20, 55.65004, 31.08648, 29.58144, 357.40669, 12.8502, 133.34129, 0.04243, 0.21876, 0.87365,
17:44:21, 55.70493, 31.21416, 29.58212, 357.39706, 12.87809, 133.36138, 0.04437, 0.21778, 0.93458,
17:44:22, 55.57685, 30.94922, 29.58134, 357.37675, 12.88538, 133.40907, 0.04291, 0.21948, 0.93385,
17:44:22, 55.61344, 31.1184, 29.58028, 357.37798, 12.92906, 133.33328, 0.04219, 0.21876, 0.93531,
17:44:23, 55.68663, 31.17266, 29.58056, 357.37655, 12.951, 133.28111, 0.04316, 0.21778, 0.93653,
17:44:24, 55.59515, 31.46315, 29.58049, 357.39121, 12.94867, 133.29706, 0.04243, 0.219, 0.93482,
17:44:25, 55.57685, 31.10563, 29.58055, 357.32902, 12.95181, 133.34597, 0.04194, 0.21876, 0.93555,
17:44:25, 55.61344, 31.22374, 29.58106, 357.30592, 12.91372, 133.35326, 0.04316, 0.21997, 0.93458,
17:44:26, 55.59515, 30.93964, 29.5811, 357.32206, 12.91151, 133.34244, 0.04267, 0.21754, 0.93238,
17:44:27, 55.54025, 31.20459, 29.58165, 357.35914, 12.98538, 133.31596, 0.04291, 0.21851, 0.93287,
17:44:28, 55.43047, 34.48288, 29.58122, 357.37623, 12.95416, 133.26829, 0.04194, 0.21778, 0.93409,
17:44:28, 55.54025, 31.51422, 29.58075, 357.35919, 12.91315, 133.22836, 0.04219, 0.21851, 0.93409,
17:44:29, 55.39388, 31.02583, 29.58137, 357.41932, 12.87591, 133.2253, 0.0417, 0.21827, 0.93141,
17:44:30, 55.28409, 31.25247, 29.58143, 357.43756, 12.87756, 133.27942, 0.04073, 0.21948, 0.93531,
17:44:30, 55.35728, 31.59722, 29.5818, 357.38969, 12.92152, 133.27784, 0.04316, 0.21948, 0.9336,
