datetime, temp, humidity, pressure, pitch, roll, yaw, accel_x, accel_y, accel_z,
18:20:58, 54.5522, 37.8314, 29.61088, 357.40934, 12.7146, 133.05168, 0.04194, 0.21584, 0.93458,
18:20:59, 54.57049, 37.72606, 29.61033, 357.42602, 12.71547, 133.02076, 0.04291, 0.21681, 0.93604,
18:20:59, 54.5339, 38.56239, 29.61, 357.42592, 12.74946, 133.03109, 0.04437, 0.21633, 0.93433,
18:21:00, 54.62539, 40.12014, 29.61019, 357.45724, 12.78202, 133.0237, 0.0434, 0.21536, 0.9336,
18:21:01, 54.68028, 37.63349, 29.60977, 357.44683, 12.76117, 133.05844, 0.0417, 0.21681, 0.93628,
18:21:01, 54.57049, 38.06442, 29.60999, 357.42425, 12.69907, 133.06614, 0.04194, 0.21706, 0.93604,
18:21:02, 54.62539, 38.14423, 29.61038, 357.45921, 12.73701, 133.09535, 0.04219, 0.21681, 0.9358,
18:21:03, 54.57049, 38.59112, 29.61051, 357.43879, 12.75561, 133.10434, 0.04146, 0.21681, 0.93628,
18:21:04, 54.66198, 38.62943, 29.61053, 357.44473, 12.71254, 133.09353, 0.04316, 0.21827, 0.93677,
18:21:04, 54.5522, 37.20894, 29.61036, 357.46344, 12.73359, 133.01399, 0.04267, 0.2173, 0.9358,
18:21:05, 54.60709, 38.42513, 29.60991, 357.44515, 12.72527, 133.01258, 0.0434, 0.2173, 0.93312,
18:21:06, 54.60709, 38.5592, 29.61003, 357.44985, 12.75552, 133.02882, 0.04194, 0.21754, 0.99623,
18:21:06, 54.42411, 38.26553, 29.61045, 357.41713, 12.75522, 133.05889, 0.04267, 0.2173, 0.93336,
18:21:07, 54.40582, 38.58474, 29.61041, 357.43286, 12.74195, 133.11891, 0.04291, 0.21633, 0.93409,
18:21:08, 54.4973, 38.94225, 29.61094, 357.48287, 12.76557, 133.15079, 0.04219, 0.21681, 0.93385,
18:21:08, 54.5156, 38.66454, 29.61107, 357.46969, 12.72363, 133.14239, 0.04146, 0.2173, 0.93238,
18:21:09, 54.44241, 38.54005, 29.61067, 357.45632, 12.66896, 133.07911, 0.04243, 0.21657, 0.93214,
18:21:10, 54.40582, 38.69007, 29.61051, 357.44091, 12.63802, 133.10604, 0.04243, 0.21706, 0.93214,
18:21:11, 54.36922, 37.24725, 29.6102, 357.42738, 12.66344, 133.12226, 0.04316, 0.21754, 0.93409,
18:21:11, 54.35093, 38.6007, 29.61059, 357.42374, 12.67079, 133.09178, 0.04243, 0.21803, 0.93336,
18:21:12, 54.29603, 38.73158, 29.61051, 357.40998, 12.6795, 133.13133, 0.04267, 0.21633, 0.9319,
18:21:13, 54.24114, 38.722, 29.61076, 357.40936, 12.6691, 133.06177, 0.04194, 0.21706, 0.93092,
18:21:13, 54.20455, 38.67731, 29.61053, 357.41324, 12.64495, 133.08771, 0.04364, 0.2173, 0.9319,
18:21:14, 54.29603, 38.62624, 29.6109, 357.37252, 12.62528, 133.14183, 0.04243, 0.21609, 0.93141,
